age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
35,blue-collar,married,high.school,0,1,0,cellular,130,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,services,single,high.school,0,1,0,cellular,557,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,entrepreneur,married,basic.9y,0,1,0,telephone,63,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
37,self-employed,married,university.degree,0,0,0,cellular,395,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
46,admin.,divorced,basic.9y,0,1,0,cellular,275,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,admin.,single,university.degree,0,1,1,cellular,171,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
34,entrepreneur,married,university.degree,0,0,0,cellular,17,5,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
57,retired,single,university.degree,0,0,0,cellular,208,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
42,management,divorced,high.school,0,1,0,cellular,163,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
38,admin.,married,high.school,0,0,0,cellular,240,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
58,blue-collar,married,basic.9y,0,0,0,cellular,74,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,technician,single,professional.course,0,1,0,cellular,70,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
34,blue-collar,married,university.degree,0,0,1,cellular,208,4,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
41,services,single,high.school,0,0,0,cellular,103,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
31,self-employed,single,university.degree,0,0,0,cellular,302,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
38,blue-collar,married,basic.9y,0,1,0,cellular,75,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
41,services,married,high.school,0,1,0,cellular,97,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
25,admin.,single,high.school,0,1,1,cellular,137,4,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
31,management,married,university.degree,0,1,0,cellular,144,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
42,entrepreneur,married,basic.6y,0,1,1,cellular,158,3,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
31,self-employed,married,university.degree,0,0,0,cellular,182,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
38,admin.,married,high.school,0,1,0,cellular,1281,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
51,blue-collar,married,university.degree,0,0,0,cellular,153,4,999,2,failure,92.893,-46.2,1.3130000000000002,5099.1,0
24,blue-collar,single,basic.4y,0,1,0,cellular,389,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,technician,married,professional.course,0,0,0,cellular,290,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,technician,married,professional.course,0,1,1,cellular,134,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
29,blue-collar,married,basic.9y,0,0,0,cellular,851,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,entrepreneur,married,university.degree,0,1,0,telephone,139,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
31,self-employed,married,university.degree,0,0,0,cellular,704,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,1
33,technician,married,professional.course,0,1,1,cellular,500,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
47,blue-collar,married,high.school,0,0,1,cellular,168,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
37,self-employed,single,university.degree,0,0,1,cellular,101,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
25,blue-collar,single,basic.9y,0,0,0,cellular,299,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
38,admin.,married,high.school,0,1,0,cellular,6,5,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
34,admin.,married,university.degree,0,1,0,cellular,159,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
44,services,single,high.school,0,0,0,cellular,318,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,self-employed,single,university.degree,0,0,0,cellular,263,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
53,admin.,married,high.school,0,1,0,cellular,291,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,student,single,university.degree,0,0,0,cellular,209,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
49,blue-collar,married,basic.4y,0,1,0,cellular,86,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
34,admin.,single,high.school,0,1,0,cellular,80,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,married,basic.9y,0,0,0,cellular,52,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
39,technician,married,professional.course,0,1,0,cellular,346,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
42,technician,married,professional.course,0,0,0,cellular,1014,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,blue-collar,married,basic.9y,0,1,0,cellular,144,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
36,blue-collar,married,basic.9y,0,1,0,cellular,232,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
51,management,married,university.degree,0,0,0,cellular,203,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
31,management,single,university.degree,0,1,0,cellular,268,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
37,blue-collar,married,basic.9y,0,1,0,cellular,210,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
22,student,single,high.school,0,0,0,cellular,312,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,management,married,university.degree,0,0,0,cellular,364,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
45,technician,single,university.degree,0,0,0,cellular,561,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
39,admin.,divorced,university.degree,0,0,0,telephone,44,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,blue-collar,married,basic.6y,0,0,0,cellular,212,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,blue-collar,married,basic.9y,0,0,1,cellular,49,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
55,blue-collar,divorced,basic.4y,0,0,0,cellular,278,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
45,technician,single,university.degree,0,0,0,cellular,763,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
56,blue-collar,married,basic.9y,0,0,0,cellular,50,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
32,admin.,married,university.degree,0,0,0,cellular,402,1,999,2,failure,92.893,-46.2,1.3130000000000002,5099.1,0
35,blue-collar,married,basic.9y,0,0,0,cellular,349,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,technician,married,high.school,0,0,0,cellular,134,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
28,services,married,high.school,0,0,1,cellular,343,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
42,services,married,high.school,0,1,0,cellular,120,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
42,services,married,high.school,0,1,0,telephone,128,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
29,blue-collar,married,basic.9y,0,0,0,cellular,111,4,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,admin.,single,high.school,0,0,1,cellular,93,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
42,admin.,single,high.school,0,1,0,cellular,92,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,blue-collar,married,basic.9y,0,0,0,telephone,301,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
41,blue-collar,divorced,basic.9y,0,1,0,cellular,88,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
47,blue-collar,single,basic.4y,0,1,0,cellular,87,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
28,student,single,university.degree,0,1,1,cellular,108,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,admin.,married,high.school,0,0,0,telephone,396,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
38,blue-collar,married,basic.9y,0,1,0,cellular,98,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
49,blue-collar,married,basic.9y,0,1,0,cellular,86,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,single,basic.4y,0,1,0,cellular,39,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
25,admin.,single,university.degree,0,1,0,cellular,80,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
38,management,married,university.degree,0,0,0,cellular,525,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
45,services,single,high.school,0,1,0,cellular,127,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
51,blue-collar,married,university.degree,0,1,0,cellular,99,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,services,single,basic.9y,0,1,0,cellular,501,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
37,admin.,single,university.degree,0,1,0,cellular,105,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
35,blue-collar,married,basic.9y,0,0,0,cellular,318,2,11,1,success,92.893,-46.2,1.3130000000000002,5099.1,0
45,technician,single,university.degree,0,0,0,cellular,445,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
32,admin.,married,university.degree,0,1,0,cellular,374,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
47,blue-collar,married,high.school,0,1,0,cellular,191,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
38,management,married,university.degree,0,1,0,cellular,1276,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
34,technician,married,university.degree,0,0,0,cellular,51,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
23,student,single,basic.9y,0,0,0,cellular,145,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
38,blue-collar,single,high.school,0,0,0,cellular,136,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,self-employed,single,university.degree,0,0,0,cellular,1243,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
40,management,single,university.degree,0,1,0,cellular,52,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
40,blue-collar,married,basic.4y,0,0,0,cellular,77,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
40,management,single,university.degree,0,0,1,cellular,217,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
31,blue-collar,single,high.school,0,1,0,cellular,197,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
35,services,married,high.school,0,0,0,cellular,125,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
58,management,single,university.degree,0,0,0,cellular,90,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
58,management,single,university.degree,0,0,1,cellular,131,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,services,married,high.school,0,1,0,cellular,478,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
36,admin.,married,university.degree,0,1,0,cellular,70,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
30,services,married,high.school,0,1,0,cellular,424,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,blue-collar,single,basic.9y,0,0,0,cellular,120,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
28,blue-collar,married,basic.9y,0,1,0,cellular,326,1,11,1,success,92.893,-46.2,1.3130000000000002,5099.1,0
34,admin.,single,university.degree,0,0,1,cellular,398,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
28,blue-collar,married,basic.9y,0,0,1,cellular,157,4,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
24,technician,single,basic.9y,0,0,0,cellular,87,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
43,services,divorced,professional.course,0,0,0,cellular,196,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
31,blue-collar,married,basic.6y,0,1,0,cellular,164,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
28,blue-collar,single,basic.9y,0,0,0,cellular,137,3,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
34,blue-collar,single,high.school,0,1,0,cellular,56,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
37,blue-collar,married,basic.4y,0,0,1,cellular,269,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
38,admin.,married,high.school,0,1,1,cellular,159,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
27,admin.,single,high.school,0,1,0,cellular,340,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
48,blue-collar,married,basic.4y,0,0,0,cellular,94,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
42,admin.,divorced,university.degree,0,0,0,cellular,308,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
35,admin.,married,university.degree,0,1,0,cellular,763,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
38,admin.,single,university.degree,0,1,0,cellular,132,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,technician,married,high.school,0,0,0,cellular,56,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
43,blue-collar,married,basic.9y,0,1,0,cellular,66,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
43,blue-collar,married,basic.9y,0,0,0,cellular,254,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
43,blue-collar,married,basic.9y,0,0,0,cellular,157,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
29,management,single,university.degree,0,1,0,cellular,468,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
34,blue-collar,married,basic.9y,0,0,0,cellular,451,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,admin.,single,university.degree,0,0,0,cellular,55,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
26,blue-collar,single,basic.6y,0,1,1,cellular,191,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
49,blue-collar,married,basic.4y,0,1,0,cellular,87,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,services,married,high.school,0,0,0,cellular,301,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,admin.,single,university.degree,0,1,0,cellular,662,1,12,1,success,92.893,-46.2,1.3130000000000002,5099.1,1
39,blue-collar,married,high.school,0,1,0,telephone,101,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
39,blue-collar,married,high.school,0,0,1,cellular,248,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
39,blue-collar,married,high.school,0,1,1,cellular,273,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
37,blue-collar,married,basic.6y,0,0,0,cellular,78,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
32,blue-collar,married,basic.9y,0,0,0,cellular,18,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,self-employed,single,basic.9y,0,1,0,cellular,82,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
52,services,married,high.school,0,1,0,cellular,207,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
24,services,single,high.school,0,1,0,cellular,53,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,blue-collar,single,basic.9y,0,0,0,cellular,568,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
37,admin.,married,university.degree,0,1,1,cellular,364,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
43,blue-collar,married,basic.6y,0,0,1,cellular,67,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
38,technician,married,university.degree,0,0,0,cellular,186,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
41,blue-collar,married,basic.9y,0,0,0,cellular,212,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
41,blue-collar,married,basic.9y,0,1,1,cellular,198,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
57,management,married,high.school,0,1,0,cellular,129,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
44,services,single,high.school,0,1,0,cellular,161,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
28,admin.,married,high.school,0,1,0,cellular,579,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
41,blue-collar,married,basic.9y,0,0,0,cellular,491,1,999,2,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,admin.,married,high.school,0,1,0,cellular,176,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
27,admin.,single,high.school,0,1,0,cellular,1448,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
33,blue-collar,married,basic.9y,0,1,1,cellular,99,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
44,management,married,university.degree,0,1,0,cellular,69,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,single,basic.9y,0,1,0,cellular,392,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
37,blue-collar,married,high.school,0,1,0,cellular,142,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,married,basic.9y,0,0,0,cellular,428,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
32,admin.,married,university.degree,0,0,0,cellular,209,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,married,basic.9y,0,1,0,cellular,656,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
33,blue-collar,married,basic.9y,0,0,0,cellular,728,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
38,blue-collar,single,high.school,0,1,0,cellular,81,3,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,married,basic.9y,0,1,0,cellular,720,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,1
37,blue-collar,married,high.school,0,0,0,cellular,171,1,999,2,failure,92.893,-46.2,1.3130000000000002,5099.1,0
34,admin.,single,high.school,0,1,0,cellular,291,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,single,high.school,0,1,0,cellular,435,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
45,technician,single,university.degree,0,0,0,cellular,272,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
52,services,married,high.school,0,1,0,cellular,121,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
42,admin.,divorced,university.degree,0,1,0,cellular,243,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
29,blue-collar,married,basic.9y,0,1,0,cellular,164,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
45,technician,married,basic.9y,0,0,0,cellular,144,3,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,blue-collar,married,basic.9y,0,0,0,cellular,339,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
52,retired,divorced,basic.6y,0,0,0,cellular,154,2,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
32,blue-collar,married,high.school,0,0,0,cellular,319,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
38,blue-collar,married,professional.course,0,0,0,cellular,218,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
34,services,married,high.school,0,0,0,telephone,125,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
46,technician,married,professional.course,0,0,0,cellular,124,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
22,student,single,high.school,0,0,0,cellular,87,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
40,services,married,high.school,0,1,0,cellular,151,4,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
58,admin.,married,high.school,0,1,0,cellular,67,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
33,admin.,married,university.degree,0,0,0,cellular,89,6,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
34,blue-collar,married,university.degree,0,1,1,cellular,183,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
35,entrepreneur,married,university.degree,0,0,0,cellular,270,2,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
47,services,married,high.school,0,0,1,cellular,196,1,999,0,nonexistent,92.893,-46.2,1.3130000000000002,5099.1,0
34,admin.,married,university.degree,0,0,0,cellular,247,1,999,1,failure,92.893,-46.2,1.3130000000000002,5099.1,0
